,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,time__original_tz,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,total_renewable_generation,total_fossil_generation,renewable_generation_ratio
2018-10-27 07:00:00,340.0,226.0,4401.0,2330.0,264.0,341.0,654.0,1531.0,7010.0,61.0,102.0,99.0,332.0,9814.0,258.0,8330.0,26429.0,26291.0,66.18,70.54,2018-10-27 09:00:00+02:00,286.554,285.95,287.15,1008.6,97.2,1.2,150.0,0.12,0.0,0.0,69.6,641.0,19891.0,7614.0,0.723177604071987
2018-10-27 08:00:00,340.0,236.0,4716.0,2453.0,260.0,9.0,698.0,2277.0,7010.0,60.0,104.0,471.0,336.0,9532.0,621.0,8302.0,27904.0,27925.0,70.0,74.96,2018-10-27 10:00:00+02:00,286.392,285.55,287.15,1008.6,94.4,1.6,244.6,0.06,0.0,0.0,65.8,722.0,20441.0,8061.0,0.7171777419128482
2018-10-27 09:00:00,338.0,245.0,4677.0,2627.0,262.0,3.0,699.0,1873.0,7011.0,59.0,102.0,862.0,338.0,9488.0,1145.0,8353.0,28323.0,28328.0,69.39,74.91,2018-10-27 11:00:00+02:00,286.62600000000003,285.55,287.75,1008.6,87.2,1.2,262.0,0.24000000000000005,0.0,0.0,61.8,669.2,20376.0,8208.0,0.7128463476070529
2018-10-27 10:00:00,329.0,237.0,4704.0,2644.0,261.0,3.0,716.0,1768.0,7011.0,58.0,104.0,1172.0,337.0,9587.0,1608.0,8332.0,28458.0,28481.0,65.99,71.39,2018-10-27 12:00:00+02:00,286.818,285.75,287.95,1008.2,84.0,2.4,120.4,0.12,0.0,0.0,60.0,681.2,20690.0,8241.0,0.7151498392727524
2018-10-27 11:00:00,322.0,231.0,4576.0,2669.0,260.0,3.0,689.0,1357.0,7012.0,58.0,104.0,1408.0,334.0,9690.0,1861.0,8487.0,28556.0,28600.0,65.61,71.33,2018-10-27 13:00:00+02:00,287.134,286.15,288.15,1007.6,82.0,2.4,192.0,0.18,0.0,0.0,50.0,641.4,20585.0,8128.0,0.7169226482777836
2018-10-27 12:00:00,324.0,233.0,4377.0,2727.0,230.0,99.0,705.0,881.0,7010.0,58.0,104.0,1470.0,332.0,9917.0,1977.0,8856.0,27870.0,27782.0,60.17,66.3,2018-10-27 14:00:00+02:00,286.87666666666667,285.9833333333333,287.9833333333333,1006.3333333333334,84.16666666666667,2.3333333333333335,133.33333333333334,0.5,0.0,0.0,54.166666666666664,634.3333333333334,20510.0,7957.0,0.7204833667053079
2018-10-27 13:00:00,322.0,228.0,3956.0,2560.0,220.0,495.0,681.0,943.0,7011.0,58.0,103.0,1498.0,322.0,10192.0,1958.0,9352.0,26658.0,26549.0,53.56,59.56,2018-10-27 15:00:00+02:00,286.29833333333335,285.4833333333333,287.31666666666666,1005.8333333333334,83.16666666666667,2.5,65.0,0.15,0.0,0.0,62.5,617.6666666666666,21245.0,7344.0,0.743117982440799
2018-10-27 14:00:00,322.0,228.0,3570.0,2333.0,225.0,722.0,680.0,648.0,7008.0,58.0,101.0,1461.0,318.0,10735.0,1800.0,9769.0,25682.0,25676.0,52.6,59.17,2018-10-27 16:00:00+02:00,286.63800000000003,285.95,287.35,1005.0,79.4,2.8,140.0,0.24,0.0,0.0,60.0,681.4,21677.0,6732.0,0.7630328417050934
2018-10-27 15:00:00,321.0,214.0,3860.0,2331.0,228.0,1410.0,703.0,740.0,7009.0,58.0,104.0,1253.0,317.0,10991.0,1397.0,9847.0,25341.0,25361.0,52.6,58.61,2018-10-27 17:00:00+02:00,286.06399999999996,285.35,286.95,1004.2,82.4,2.4,100.0,0.24000000000000005,0.0,0.0,53.0,681.4,22531.0,7008.0,0.7627543247909543
2018-10-27 16:00:00,320.0,219.0,3925.0,2488.0,234.0,536.0,666.0,637.0,7011.0,58.0,101.0,798.0,317.0,10468.0,764.0,9805.0,25484.0,25603.0,53.35,59.5,2018-10-27 18:00:00+02:00,286.04,285.15,286.95,1003.6,75.2,2.8,164.0,0.18,0.0,0.0,67.0,620.8,20537.0,7241.0,0.7393260853913168
2018-10-27 17:00:00,327.0,220.0,4805.0,2713.0,233.0,153.0,674.0,1555.0,7011.0,60.0,100.0,161.0,323.0,9921.0,309.0,9750.0,27213.0,27274.0,63.11,68.48,2018-10-27 19:00:00+02:00,286.15166666666664,285.4833333333333,286.9833333333333,1002.1666666666666,77.0,3.1666666666666665,96.66666666666667,0.19999999999999998,0.0,0.0,59.166666666666664,552.1666666666666,19902.0,8354.0,0.704345979614949
2018-10-27 18:00:00,343.0,234.0,5297.0,2871.0,234.0,3.0,685.0,2624.0,7011.0,61.0,99.0,70.0,324.0,9206.0,120.0,9614.0,29005.0,28649.0,70.44,76.34,2018-10-27 20:00:00+02:00,284.342,283.35,285.35,1003.0,83.8,2.4,258.0,0.12,0.0,0.0,52.6,681.2,20041.0,9021.0,0.68959465969307
2018-10-27 19:00:00,342.0,234.0,5244.0,2864.0,235.0,3.0,684.0,1821.0,7016.0,61.0,98.0,4.0,323.0,8912.0,52.0,9555.0,28632.0,28415.0,68.95,75.25,2018-10-27 21:00:00+02:00,283.71,282.35,284.95,1003.4,80.6,4.6,212.4,0.42000000000000004,0.0,0.0,52.6,621.2,18880.0,8961.0,0.6781365611867389
2018-10-27 20:00:00,331.0,230.0,4548.0,2747.0,235.0,3.0,655.0,1650.0,7016.0,59.0,96.0,5.0,320.0,9121.0,56.0,9448.0,26798.0,26529.0,65.18,72.6,2018-10-27 22:00:00+02:00,283.77,282.95,284.55,1003.2,79.8,2.6,163.4,0.18,0.0,0.0,56.4,620.4,18877.0,8139.0,0.6987340835060705
2018-10-27 21:00:00,334.0,227.0,4580.0,2597.0,235.0,140.0,649.0,1075.0,7018.0,59.0,97.0,5.0,316.0,9133.0,33.0,9292.0,24976.0,24845.0,59.49,65.98,2018-10-27 23:00:00+02:00,283.238,282.55,283.95,1003.2,76.4,4.4,223.4,0.18,0.0,0.0,56.0,541.2,18451.0,8014.0,0.6971849612696014
2018-10-27 22:00:00,338.0,179.0,4203.0,2307.0,233.0,413.0,660.0,989.0,7019.0,59.0,97.0,5.0,317.0,8392.0,29.0,8086.0,23300.0,23114.0,64.47,68.15,2018-10-28 00:00:00+02:00,282.61,282.15,283.15,1003.0,78.8,3.0,244.0,0.18,0.0,0.0,45.0,741.4,17913.0,7298.0,0.7105231843243028
2018-10-27 23:00:00,338.0,115.0,4005.0,1934.0,237.0,1392.0,624.0,602.0,7020.0,59.0,96.0,5.0,315.0,8397.0,26.0,8036.0,21908.0,21573.0,54.83,59.71,2018-10-28 01:00:00+02:00,282.206,281.75,282.75,1002.8,83.2,2.6,296.0,0.06,0.0,0.0,34.0,744.8,18474.0,6665.0,0.7348741000039779
2018-10-28 00:00:00,336.0,0.0,3963.0,1763.0,234.0,2492.0,581.0,623.0,7020.0,58.0,94.0,4.0,313.0,8530.0,22.0,8144.0,20660.0,20546.0,52.4,58.28,2018-10-28 02:00:00+02:00,281.704,281.35,282.15,1002.2,86.4,1.8,210.0,0.06,0.0,0.0,34.0,744.8,19680.0,6331.0,0.7566029756641421
2018-10-28 01:00:00,337.0,0.0,3829.0,1751.0,234.0,3039.0,600.0,564.0,7022.0,58.0,96.0,4.0,314.0,8368.0,20.0,8215.0,20551.0,19965.0,50.12,56.33,2018-10-28 02:00:00+01:00,281.782,281.35,282.35,1001.6,85.2,2.0,212.0,0.06,0.0,0.0,49.0,741.4,20030.0,6186.0,0.7640372291730241
2018-10-28 02:00:00,340.0,0.0,3869.0,1736.0,239.0,3279.0,596.0,469.0,7023.0,58.0,96.0,4.0,312.0,8576.0,14.0,8300.0,20004.0,19691.0,45.92,52.22,2018-10-28 03:00:00+01:00,281.504,281.15,281.95,1001.8,85.6,2.4,258.0,0.06,0.0,0.0,52.4,741.4,20383.0,6214.0,0.7663646275895778
2018-10-28 03:00:00,337.0,0.0,3869.0,1777.0,239.0,3273.0,613.0,598.0,7023.0,58.0,96.0,4.0,308.0,8567.0,14.0,8461.0,19762.0,19599.0,44.0,50.83,2018-10-28 04:00:00+01:00,281.118,280.75,281.55,1001.2,87.8,1.6,234.0,0.06,0.0,0.0,52.4,640.8,20511.0,6251.0,0.7664225394215679
2018-10-28 04:00:00,331.0,0.0,4033.0,1876.0,238.0,3294.0,635.0,753.0,7023.0,58.0,95.0,4.0,311.0,8737.0,17.0,8629.0,19759.0,19590.0,44.79,51.77,2018-10-28 05:00:00+01:00,280.61,280.15,281.15,1001.0,88.4,1.8,290.0,0.06,0.0,0.0,41.0,741.0,20872.0,6516.0,0.7620855849277056
2018-10-28 05:00:00,337.0,0.0,4086.0,1922.0,214.0,3153.0,648.0,916.0,7023.0,59.0,92.0,4.0,311.0,8572.0,16.0,8796.0,20184.0,20112.0,47.27,53.66,2018-10-28 06:00:00+01:00,280.52,279.95,281.15,1001.4,87.4,2.0,234.0,0.06,0.0,0.0,39.0,740.8,20745.0,6592.0,0.7588616161246662
2018-10-28 06:00:00,339.0,0.0,3915.0,1944.0,232.0,2970.0,645.0,944.0,7023.0,59.0,94.0,6.0,301.0,8604.0,49.0,8699.0,20644.0,20615.0,48.86,53.79,2018-10-28 07:00:00+01:00,280.106,279.55,280.75,1001.6,87.4,2.4,232.0,0.06,0.0,0.0,43.0,741.0,20625.0,6451.0,0.7617447185699513
2018-10-28 07:00:00,342.0,0.0,4315.0,2049.0,232.0,2400.0,660.0,1192.0,7021.0,59.0,96.0,343.0,299.0,8489.0,480.0,8648.0,21833.0,22003.0,50.1,56.97,2018-10-28 08:00:00+01:00,279.64,279.15,280.15,1001.6,88.4,1.8,230.0,0.18,0.0,0.0,39.0,741.0,20543.0,6954.0,0.7470996836018474
2018-10-28 08:00:00,336.0,0.0,4488.0,2083.0,238.0,2389.0,680.0,1014.0,7021.0,59.0,97.0,1314.0,303.0,8985.0,1300.0,8599.0,23809.0,24192.0,51.1,59.37,2018-10-28 09:00:00+01:00,279.68199999999996,279.15,280.35,1002.2,91.0,1.6,164.0,0.18,0.0,0.0,30.0,740.8,21836.0,7171.0,0.7527838108042886
2018-10-28 09:00:00,334.0,0.0,3871.0,1992.0,233.0,2515.0,676.0,892.0,7022.0,58.0,96.0,2378.0,295.0,9338.0,2356.0,8921.0,25089.0,25523.0,50.1,59.23,2018-10-28 10:00:00+01:00,281.0,280.35,281.75,1002.4,85.2,2.2,272.0,0.18,0.0,0.0,33.0,740.8,23251.0,6449.0,0.7828619528619528
2018-10-28 10:00:00,335.0,0.0,3868.0,2041.0,233.0,2576.0,657.0,1018.0,7018.0,56.0,94.0,2926.0,295.0,9695.0,3130.0,9314.0,25838.0,26028.0,50.62,56.92,2018-10-28 11:00:00+01:00,282.044,281.55,282.75,1002.4,68.4,2.0,248.0,0.06,0.0,0.0,30.0,740.6,24319.0,6493.0,0.7892704141243672
2018-10-28 11:00:00,338.0,0.0,4208.0,2166.0,232.0,2375.0,660.0,1228.0,7011.0,56.0,91.0,3059.0,295.0,10143.0,3410.0,9738.0,25984.0,26232.0,52.6,59.86,2018-10-28 12:00:00+01:00,283.15,282.35,284.15,1002.4,61.6,2.4,75.4,0.06,0.0,0.0,39.0,741.2,24905.0,6957.0,0.7816521247881489
2018-10-28 12:00:00,323.0,0.0,3889.0,2058.0,228.0,2486.0,675.0,1023.0,7014.0,56.0,90.0,2805.0,297.0,10367.0,3281.0,9883.0,26405.0,26832.0,51.9,58.6,2018-10-28 13:00:00+01:00,283.476,282.75,284.35,1002.2,61.6,2.2,91.4,0.06,0.0,0.0,42.0,741.2,24783.0,6528.0,0.7915109705854173
2018-10-28 13:00:00,311.0,0.0,4061.0,2178.0,233.0,2575.0,684.0,1202.0,7015.0,55.0,92.0,2374.0,292.0,10008.0,3050.0,10018.0,26100.0,26579.0,49.68,57.09,2018-10-28 14:00:00+01:00,283.82399999999996,282.55,284.95,1001.8,59.6,2.0,156.0,0.0,0.0,0.0,53.0,802.2,24261.0,6819.0,0.7805984555984556
2018-10-28 14:00:00,312.0,0.0,4131.0,2083.0,233.0,2643.0,683.0,1092.0,7013.0,56.0,91.0,1954.0,294.0,9776.0,2597.0,10161.0,24913.0,25248.0,46.99,56.46,2018-10-28 15:00:00+01:00,283.93,282.95,284.75,1002.0,57.4,2.6,242.0,0.0,0.0,0.0,49.0,802.0,23564.0,6797.0,0.776127268535292
2018-10-28 15:00:00,310.0,0.0,3897.0,1999.0,233.0,2071.0,687.0,797.0,6934.0,57.0,92.0,1467.0,305.0,9678.0,1778.0,9900.0,24211.0,24613.0,47.36,54.31,2018-10-28 16:00:00+01:00,283.2183333333333,282.15,284.15,1002.6666666666666,69.16666666666667,3.5,196.66666666666666,0.09999999999999999,0.0,0.0,44.166666666666664,656.0,22036.0,6491.0,0.7724611771304378
2018-10-28 16:00:00,303.0,0.0,4250.0,2071.0,234.0,194.0,691.0,1397.0,6774.0,59.0,95.0,703.0,264.0,9213.0,895.0,9598.0,24305.0,24575.0,54.92,61.22,2018-10-28 17:00:00+01:00,282.44666666666666,280.65,284.31666666666666,1002.8333333333334,68.16666666666667,4.5,271.6666666666667,0.35000000000000003,0.0,0.0,47.5,672.8333333333334,19370.0,6878.0,0.7379609875038098
2018-10-28 17:00:00,312.0,0.0,4395.0,2421.0,234.0,1.0,682.0,2724.0,6617.0,60.0,95.0,185.0,266.0,9077.0,269.0,9265.0,26359.0,26517.0,65.02,71.58,2018-10-28 18:00:00+01:00,282.924,281.35,284.35,1002.8,63.8,3.4,256.0,0.6,0.0,0.0,31.0,745.2,19693.0,7376.0,0.7275111751449999
2018-10-28 18:00:00,312.0,0.0,5013.0,2502.0,235.0,2.0,687.0,2625.0,6460.0,61.0,90.0,61.0,271.0,8924.0,93.0,9105.0,28464.0,28268.0,69.14,75.44,2018-10-28 19:00:00+01:00,282.158,280.55,283.75,1003.2,67.6,2.8,324.8,0.18,0.0,0.0,16.0,740.6,19161.0,8082.0,0.7033366369342583
2018-10-28 19:00:00,304.0,0.0,4917.0,2452.0,234.0,2.0,716.0,2255.0,6307.0,61.0,88.0,22.0,269.0,9008.0,82.0,8971.0,29023.0,29017.0,70.0,76.0,2018-10-28 20:00:00+01:00,281.578,280.15,282.95,1003.4,61.8,3.2,304.0,0.0,0.0,0.0,30.0,801.4,18702.0,7933.0,0.7021588135911395
2018-10-28 20:00:00,287.0,0.0,4980.0,2421.0,235.0,3.0,700.0,1872.0,6172.0,60.0,88.0,19.0,261.0,9156.0,56.0,8870.0,28329.0,28600.0,70.0,76.31,2018-10-28 21:00:00+01:00,281.424,280.35,282.75,1003.6,64.4,2.0,204.0,0.18,0.0,0.0,23.0,744.6,18297.0,7957.0,0.6969223737335263
2018-10-28 21:00:00,303.0,0.0,4681.0,2236.0,237.0,338.0,711.0,1251.0,6147.0,60.0,87.0,19.0,255.0,9365.0,49.0,9075.0,26688.0,27235.0,68.61,72.77,2018-10-28 22:00:00+01:00,280.95,279.95,282.15,1003.8,71.0,3.0,250.6,0.18,0.0,0.0,27.0,744.8,18221.0,7469.0,0.7092643051771117
2018-10-28 22:00:00,307.0,0.0,4341.0,2060.0,240.0,846.0,689.0,1143.0,6109.0,61.0,89.0,19.0,283.0,9234.0,37.0,9270.0,25160.0,25031.0,60.0,64.76,2018-10-28 23:00:00+01:00,280.53999999999996,279.75,281.55,1003.8,70.2,2.6,184.6,0.18,0.0,0.0,27.0,744.8,18436.0,6985.0,0.7252271743833838
2018-10-28 23:00:00,285.0,0.0,3740.0,1849.0,244.0,1673.0,627.0,923.0,6061.0,60.0,88.0,19.0,293.0,9466.0,18.0,9746.0,23340.0,23541.0,51.75,57.0,2018-10-29 00:00:00+01:00,279.91999999999996,279.15,280.95,1003.4,78.0,2.8,247.4,0.18,0.0,0.0,23.0,744.6,19142.0,6186.0,0.7557643714466203
2018-10-29 00:00:00,280.0,0.0,3601.0,1739.0,246.0,2212.0,618.0,869.0,6061.0,60.0,87.0,19.0,296.0,9739.0,21.0,10089.0,21921.0,22371.0,48.0,53.15,2018-10-29 01:00:00+01:00,279.532,278.75,280.55,1003.6,80.4,2.4,182.6,0.18,0.0,0.0,23.0,740.6,19885.0,5942.0,0.7699306926859488
2018-10-29 01:00:00,302.0,0.0,3567.0,1703.0,240.0,2606.0,602.0,747.0,6060.0,60.0,87.0,18.0,290.0,10012.0,25.0,9854.0,21177.0,21506.0,42.92,47.28,2018-10-29 02:00:00+01:00,279.646,278.75,280.75,1003.2,78.8,2.4,193.4,0.06,0.0,0.0,26.4,740.4,20434.0,5860.0,0.7771354681676428
2018-10-29 02:00:00,294.0,0.0,3618.0,1723.0,250.0,2895.0,606.0,771.0,6061.0,61.0,87.0,4.0,285.0,9691.0,23.0,9920.0,20928.0,21265.0,36.33,42.05,2018-10-29 03:00:00+01:00,279.408,278.55,280.55,1003.0,80.0,1.8,272.0,0.0,0.0,0.0,26.4,642.8,20409.0,5937.0,0.7746526987018902
2018-10-29 03:00:00,286.0,35.0,3785.0,1794.0,249.0,2797.0,606.0,928.0,6062.0,61.0,86.0,4.0,288.0,9731.0,19.0,10114.0,21014.0,21140.0,36.66,43.13,2018-10-29 04:00:00+01:00,278.832,277.95,279.95,1002.6,80.8,2.0,264.0,0.0,0.0,0.0,26.4,763.6,20500.0,6212.0,0.767445342917041
2018-10-29 04:00:00,302.0,121.0,3913.0,2069.0,251.0,2110.0,616.0,865.0,6063.0,61.0,86.0,5.0,291.0,10441.0,14.0,10329.0,21795.0,21948.0,47.62,56.33,2018-10-29 05:00:00+01:00,278.51,277.55,279.75,1002.4,81.8,2.0,236.0,0.0,0.0,0.0,26.4,763.6,20488.0,6706.0,0.7534014856218283
2018-10-29 05:00:00,311.0,174.0,4529.0,2458.0,245.0,694.0,632.0,1141.0,6061.0,61.0,89.0,4.0,291.0,10873.0,16.0,10569.0,24593.0,24931.0,53.31,63.69,2018-10-29 06:00:00+01:00,278.38166666666666,276.9833333333333,280.15,1002.1666666666666,76.5,2.5,300.0,0.09999999999999999,0.0,0.0,28.333333333333332,718.6666666666666,19805.0,7758.0,0.718535718172913
2018-10-29 06:00:00,317.0,223.0,5586.0,3047.0,262.0,2.0,642.0,1353.0,6059.0,68.0,86.0,7.0,293.0,11199.0,47.0,10845.0,28301.0,28781.0,65.5,69.34,2018-10-29 07:00:00+01:00,278.7966666666667,277.31666666666666,280.4833333333333,1002.0,79.5,3.8333333333333335,285.0,0.09999999999999999,0.0,0.0,31.666666666666668,722.1666666666666,19665.0,9479.0,0.674752950864672
2018-10-29 07:00:00,291.0,246.0,6420.0,3402.0,291.0,2.0,655.0,1868.0,6054.0,68.0,87.0,535.0,305.0,11538.0,529.0,11075.0,31129.0,31412.0,68.69,74.5,2018-10-29 08:00:00+01:00,279.268,277.95,280.75,1001.8,75.6,5.6,286.0,0.06,0.0,0.0,34.0,740.8,21030.0,10732.0,0.6621119576852843
2018-10-29 08:00:00,302.0,255.0,6551.0,3601.0,308.0,2.0,668.0,2164.0,6054.0,65.0,89.0,1672.0,301.0,11635.0,1639.0,11290.0,32502.0,32914.0,69.1,74.67,2018-10-29 09:00:00+01:00,279.25,277.95,280.75,1002.2,72.0,5.6,284.0,0.18,0.0,0.0,23.0,744.6,22586.0,11081.0,0.6708646449045059
2018-10-29 09:00:00,303.0,255.0,6409.0,3628.0,314.0,2.0,662.0,1647.0,6053.0,68.0,84.0,3341.0,296.0,11816.0,2907.0,11503.0,33597.0,33661.0,66.87,72.82,2018-10-29 10:00:00+01:00,279.9683333333333,278.4833333333333,281.4833333333333,1002.6666666666666,70.66666666666667,6.333333333333333,291.6666666666667,0.3,0.0,0.0,31.666666666666668,737.3333333333334,23908.0,10970.0,0.6854750845805379
2018-10-29 10:00:00,302.0,255.0,6150.0,3646.0,324.0,3.0,689.0,1006.0,6049.0,67.0,86.0,4202.0,300.0,12354.0,3673.0,11869.0,33740.0,33975.0,64.01,69.64,2018-10-29 11:00:00+01:00,282.05,280.55,283.55,1002.2,57.4,6.4,288.0,0.06,0.0,0.0,23.0,740.4,24691.0,10742.0,0.696836282561454
2018-10-29 11:00:00,306.0,244.0,6299.0,3551.0,324.0,3.0,697.0,989.0,6047.0,69.0,89.0,4368.0,300.0,12592.0,3868.0,12364.0,33717.0,34176.0,61.41,67.29,2018-10-29 12:00:00+01:00,282.942,281.55,284.15,1001.8,55.4,7.2,284.0,0.18,0.0,0.0,23.0,744.6,25091.0,10787.0,0.699342215285133
2018-10-29 12:00:00,307.0,220.0,5931.0,3401.0,320.0,2.0,695.0,854.0,6047.0,69.0,89.0,4211.0,305.0,13003.0,3677.0,12638.0,33909.0,33961.0,63.97,70.04,2018-10-29 13:00:00+01:00,283.38800000000003,282.15,284.55,1001.8,54.6,7.8,286.0,0.18,0.0,0.0,27.0,744.8,25208.0,10246.0,0.7110058103458002
2018-10-29 13:00:00,307.0,222.0,5978.0,3088.0,322.0,379.0,699.0,786.0,6047.0,66.0,91.0,3857.0,305.0,13466.0,3370.0,12742.0,32948.0,33048.0,57.05,62.93,2018-10-29 14:00:00+01:00,284.852,284.15,285.75,1001.4,56.4,6.4,286.0,0.0,0.0,0.0,31.0,683.0,25632.0,9981.0,0.7197371746272428
2018-10-29 14:00:00,307.0,215.0,6336.0,3099.0,324.0,323.0,689.0,869.0,6047.0,67.0,92.0,3289.0,300.0,13505.0,2900.0,12720.0,32355.0,32558.0,56.01,62.13,2018-10-29 15:00:00+01:00,285.378,283.95,286.75,1000.8,46.0,7.0,288.0,0.0,0.0,0.0,31.0,683.0,25121.0,10341.0,0.7083920816648808
2018-10-29 15:00:00,306.0,231.0,6397.0,3202.0,320.0,207.0,697.0,880.0,6047.0,67.0,92.0,2596.0,286.0,13232.0,2119.0,12370.0,31628.0,32271.0,58.07,63.66,2018-10-29 16:00:00+01:00,285.626,284.15,286.95,1001.0,41.2,7.2,288.0,0.0,0.0,0.0,20.0,801.0,24057.0,10503.0,0.69609375
2018-10-29 16:00:00,306.0,248.0,7658.0,3440.0,321.0,60.0,694.0,1594.0,6048.0,67.0,90.0,1249.0,292.0,12288.0,1181.0,11917.0,31997.0,32282.0,65.86,72.66,2018-10-29 17:00:00+01:00,285.91999999999996,284.75,286.95,1000.8,41.2,6.2,284.0,0.0,0.0,0.0,31.0,801.4,22329.0,12026.0,0.6499490612720128
2018-10-29 17:00:00,304.0,249.0,8144.0,3659.0,325.0,1.0,714.0,3419.0,6049.0,68.0,88.0,435.0,299.0,11344.0,412.0,11390.0,33337.0,33872.0,69.64,76.48,2018-10-29 18:00:00+01:00,285.098,283.75,286.35,1001.0,49.0,6.4,274.0,0.0,0.0,0.0,27.0,801.2,22354.0,12744.0,0.636902387600433
2018-10-29 18:00:00,305.0,234.0,8037.0,3819.0,327.0,1.0,713.0,3807.0,6050.0,67.0,90.0,278.0,301.0,11592.0,199.0,10992.0,35328.0,35131.0,73.36,81.3,2018-10-29 19:00:00+01:00,284.092,282.95,284.95,1001.4,49.4,5.4,264.0,0.06,0.0,0.0,19.0,740.6,22836.0,12785.0,0.6410825075096152
2018-10-29 19:00:00,303.0,207.0,8044.0,3815.0,330.0,1.0,707.0,3511.0,6052.0,68.0,94.0,169.0,312.0,12060.0,85.0,10909.0,35386.0,35278.0,75.57,82.67,2018-10-29 20:00:00+01:00,283.248,281.95,284.35,1002.0,52.2,4.4,264.0,0.06,0.0,0.0,27.0,740.8,22897.0,12776.0,0.641857987833936
2018-10-29 20:00:00,302.0,175.0,7564.0,3730.0,333.0,3.0,705.0,1636.0,6054.0,67.0,92.0,125.0,317.0,12356.0,77.0,10797.0,33454.0,33936.0,73.0,79.87,2018-10-29 21:00:00+01:00,282.758,281.55,284.15,1002.6,53.8,4.8,264.0,0.0,0.0,0.0,16.0,780.8,21273.0,12186.0,0.6357930601631848
2018-10-29 21:00:00,300.0,169.0,6658.0,3550.0,335.0,162.0,673.0,1121.0,6055.0,60.0,93.0,84.0,321.0,11924.0,32.0,10446.0,30490.0,31008.0,69.39,73.84,2018-10-29 22:00:00+01:00,282.61,281.75,283.75,1002.8,54.2,4.4,260.0,0.0,0.0,0.0,16.0,800.8,20412.0,11093.0,0.6478971591810824
2018-10-29 22:00:00,295.0,174.0,5096.0,3107.0,325.0,282.0,654.0,801.0,6058.0,61.0,94.0,63.0,307.0,11460.0,20.0,10008.0,27832.0,28112.0,65.01,70.15,2018-10-29 23:00:00+01:00,281.808,280.75,283.15,1003.6,57.4,2.4,204.0,0.0,0.0,0.0,16.0,782.8,19707.0,9070.0,0.6848177363866977
2018-10-29 23:00:00,285.0,180.0,4510.0,3017.0,305.0,639.0,642.0,980.0,6057.0,60.0,91.0,62.0,291.0,10904.0,17.0,9793.0,25923.0,26052.0,54.08,57.85,2018-10-30 00:00:00+01:00,281.40999999999997,280.35,282.75,1003.6,60.8,3.2,216.0,0.0,0.0,0.0,19.0,800.8,19660.0,8363.0,0.7015665703172395
2018-10-30 00:00:00,284.0,236.0,4289.0,2766.0,305.0,514.0,624.0,618.0,6056.0,60.0,91.0,63.0,296.0,10398.0,16.0,9289.0,24420.0,24492.0,53.13,56.43,2018-10-30 01:00:00+01:00,280.906,279.75,282.35,1003.6,70.0,3.0,216.0,0.0,0.0,0.0,19.0,800.8,18648.0,7952.0,0.7010526315789474
2018-10-30 01:00:00,283.0,244.0,4017.0,2704.0,304.0,394.0,619.0,573.0,6056.0,60.0,90.0,55.0,304.0,10104.0,15.0,8791.0,23546.0,23648.0,52.9,56.44,2018-10-30 02:00:00+01:00,280.832,279.95,281.95,1003.6,77.0,2.8,182.0,0.06,0.0,0.0,8.8,740.0,18174.0,7633.0,0.7042275351648778
2018-10-30 02:00:00,285.0,235.0,4212.0,2769.0,303.0,313.0,632.0,702.0,6059.0,60.0,89.0,46.0,303.0,9336.0,14.0,8420.0,23230.0,23310.0,52.52,55.37,2018-10-30 03:00:00+01:00,280.38199999999995,279.55,281.35,1003.6,73.8,3.6,202.0,0.18,0.0,0.0,24.4,740.6,17462.0,7882.0,0.6889993686868687
2018-10-30 03:00:00,286.0,239.0,4453.0,3059.0,305.0,233.0,635.0,795.0,6058.0,60.0,90.0,47.0,296.0,8823.0,14.0,8146.0,23103.0,23215.0,53.0,55.97,2018-10-30 04:00:00+01:00,280.37199999999996,279.55,281.35,1003.6,76.6,4.2,198.0,0.06,0.0,0.0,25.4,740.6,16967.0,8412.0,0.6685448599235588
2018-10-30 04:00:00,283.0,282.0,4726.0,3508.0,299.0,13.0,635.0,1040.0,6057.0,60.0,86.0,47.0,295.0,8401.0,19.0,7910.0,23498.0,23911.0,55.49,58.7,2018-10-30 05:00:00+01:00,280.306,279.95,280.75,1003.4,78.2,2.6,210.0,0.06,0.0,0.0,32.4,740.8,16562.0,9170.0,0.6436343852013058
2018-10-30 05:00:00,282.0,368.0,6138.0,4033.0,303.0,1.0,647.0,1966.0,6056.0,59.0,85.0,46.0,299.0,8030.0,24.0,7745.0,25876.0,26682.0,59.2,62.78,2018-10-30 06:00:00+01:00,280.6,279.95,281.35,1003.0,80.4,3.4,188.0,0.6,0.0,0.0,30.0,640.6,17113.0,11200.0,0.6044219969625261
2018-10-30 06:00:00,257.0,429.0,7677.0,4311.0,321.0,1.0,638.0,3278.0,6056.0,69.0,88.0,47.0,302.0,7534.0,60.0,7440.0,29277.0,30532.0,67.9,71.07,2018-10-30 07:00:00+01:00,280.896,280.35,281.55,1002.8,79.4,2.6,186.0,0.18,0.0,0.0,33.0,640.2,17899.0,13109.0,0.5772381320949432
